ticket_id,customer_id,created_at,closed_at,product,category,priority
254b5f73-a364-4244-81eb-157f001cb990,dd5f42f9-5ee2-4002-bef3-8368cd428a48,2026-07-19T03:43:00,2026-07-19T12:53:01.860035,identity,configuration,high
d490ff03-2ae1-454b-ae91-19c5867183b8,1b115406-0af6-4632-a835-68309239810b,2026-07-09T03:25:00,2026-07-10T04:51:17.286223,payments,account,low
0a2703f1-a6bc-4961-9a82-497082b133f2,5019b555-221e-413e-9585-2de04d9b2caa,2026-07-16T22:26:00,2026-07-18T01:22:56.732840,messaging,billing,low
c78fb1bb-656f-46d0-a124-abfe506e2542,afa0ebb9-18e9-4585-9bb7-52100032b9c6,2026-08-06T03:14:00,2026-08-06T14:14:50.203236,messaging,billing,high
9452007c-ebcb-4f95-972d-8ca4d717bef6,f059adcd-6452-4ee6-81e6-a41664b25f88,2026-07-01T20:14:00,2026-07-02T21:56:43.874022,identity,account,low
51987ca8-dc9e-4782-8b09-e2aeda6086ce,85a33d2b-efc6-43f5-b4bb-5f565fd0f4ac,2026-07-31T11:54:00,2026-07-31T16:04:04.007609,identity,performance,critical
272beed9-4c10-4367-97f2-61f9bb16396b,14593079-21b9-4817-8624-d695ab8b29de,2026-07-13T05:09:00,2026-07-13T20:51:20.759540,messaging,configuration,medium
bec65675-0ec3-4b10-a33d-0e4d85018df0,7abb6d1f-1040-4250-b64e-37ff52f5b6a4,2026-07-31T02:23:00,2026-07-31T12:07:55.627396,payments,performance,high
4768bc96-d11b-45d5-8196-92d08c4c6dd9,62141cc8-6c85-44d9-b2ac-0a77474ef8ca,2026-07-02T06:46:00,2026-07-02T14:52:21.380278,identity,configuration,medium
1703565e-bfc5-4d02-8ff9-b855d644fee2,d6b0cda1-ea72-4dd0-b97f-061925f4aadc,2026-08-28T03:19:00,2026-08-28T08:00:38.047772,messaging,performance,high
18ce2c8a-49eb-4af7-a878-840b703fe6b3,93454f34-f24e-485a-be6b-441a60c3c6c7,2026-08-30T22:00:00,2026-08-31T09:43:46.017055,analytics,billing,medium
832ed7d1-68ea-4a10-9e96-9a686d5c74d4,0630feef-6e0d-42d9-b74f-d025857cba67,2026-07-23T13:52:00,2026-07-23T16:04:23.629530,analytics,configuration,critical
8a4c7e72-4fb9-4728-a150-7a60d8e9008a,5267a641-8ebf-45b1-a4d5-bfd89677894a,2026-07-25T07:15:00,2026-07-25T20:57:28.644173,identity,configuration,low
823f59f8-37fd-42f9-a437-9f389d5c4d26,ce97aa76-0006-4adb-9739-f8be19826916,2026-08-02T17:27:00,2026-08-04T00:43:43.671743,payments,bug,low
4bc2db6a-7823-451a-9d75-aab283dad8a6,b790d298-d74e-4442-949d-0120cf3e327b,2026-07-15T12:54:00,2026-07-15T22:25:20.362870,messaging,account,high
3d2f6c7b-56fc-4bcf-a333-a507c8c4631a,f4ad1ab8-067e-49b3-9926-96af1e69f50b,2026-08-28T03:17:00,2026-08-28T11:54:46.355560,identity,configuration,medium
ee7159fa-2360-45dd-b8ea-765c3f822f47,0a2775e1-1516-436b-8fa2-750b9d616439,2026-07-13T03:47:00,2026-07-13T07:31:35.536241,messaging,billing,critical
4d142cd6-909d-4f1d-b6ed-6fe26a8e91f4,0d3a009c-2b29-4282-997e-b453c7745c14,2026-08-25T03:15:00,2026-08-25T07:01:19.385652,identity,performance,critical
14a1040f-de46-4f23-b9e4-868321669e3e,f54ed188-c19a-4a79-acf8-0616100d7bf8,2026-08-30T10:44:00,2026-08-31T19:57:35.096382,payments,billing,low
6f344c73-ec5b-459d-a4da-d3a11a38333c,83b32df4-b1ed-44d7-bf63-0d09a891a723,2026-08-18T01:48:00,2026-08-18T11:54:41.921482,identity,bug,low
03bbda3b-4bfd-4481-857f-4596929122c1,0549add8-504b-48e1-a8db-d81f1df19947,2026-08-19T20:21:00,2026-08-20T10:42:14.409296,payments,account,medium
706245d5-f7b9-4e26-a158-3788c93b527f,db5f631a-1879-4708-86d2-c5d47abbca70,2026-08-17T08:42:00,2026-08-17T23:18:10.856139,messaging,bug,medium
37d744d1-d1fe-49f7-b3ac-6fbbd8528151,649470ff-9bb3-4c51-b878-7ed0a414068f,2026-08-14T11:51:00,2026-08-14T15:46:33.874498,analytics,account,critical
75634881-db3c-4c68-a1cb-20f73c15a50b,9d9d2bf0-5c26-4b9f-bb11-93961458155e,2026-08-11T06:32:00,2026-08-11T11:42:00.162368,payments,account,critical
b76223af-d75b-4007-9392-839eeaf8f8f0,2c8a6843-02cd-4a84-9c86-ec397e518dfe,2026-07-06T06:07:00,2026-07-06T22:14:37.476405,messaging,configuration,low
14441c34-f8fa-4972-9ebc-4e6c9f328ef5,e1d001f0-ee75-4770-9f93-07802e33cb75,2026-07-01T06:35:00,2026-07-01T16:23:54.779217,payments,account,low
f5ce4fd6-df9e-4096-b42b-910cb18fa08c,035f1ae6-6b7d-4f6e-9aa6-c509b1e0218b,2026-08-01T08:38:00,2026-08-02T10:27:20.965368,analytics,account,low
df70a90e-5b06-4fcf-a947-cef1d8980166,064ef3b1-586b-4792-87ef-712ce317c692,2026-07-07T06:46:00,2026-07-07T14:02:15.367752,messaging,bug,high
58c60599-78f5-46a4-9fbe-2a7d2e4ba286,3dd5418e-deb9-4231-9f1e-93f3a9e6242a,2026-07-13T07:50:00,2026-07-13T10:40:44.201033,messaging,configuration,critical
ffbb0968-57d2-45d2-8549-ca4b755c3900,60149035-ebc1-4586-8b12-ccfc7bc91bd2,2026-08-04T08:39:00,2026-08-04T22:29:32.673052,messaging,bug,medium
3d22630e-f029-461d-9748-be9d2fe42dc3,1fae4be5-42e8-4c68-ac67-852c7e2034cb,2026-08-01T15:42:00,2026-08-01T18:47:11.499427,analytics,billing,critical
30db848b-8a3c-4c55-a30e-5b61af591861,3041e2ba-5806-4794-82e0-633002b8dfa3,2026-07-21T06:28:00,2026-07-21T14:10:14.512354,analytics,bug,high
d9760f39-c08b-4cf6-b06e-a68e7e296fff,3d4fa6bf-cb7e-4541-ac17-3470c88579ec,2026-08-19T13:21:00,2026-08-19T17:19:12.292724,messaging,account,critical
8beab0cc-fa69-4eaa-be79-4c65a5b98065,214d2f85-75e7-42b9-adb1-4989a78bdf5c,2026-07-23T12:41:00,2026-07-23T21:59:28.068241,messaging,configuration,medium
9e670877-fc17-4157-86f8-0fe096b3a421,f091b506-97ec-4cd0-aa5a-c5a35f97ca86,2026-07-11T06:30:00,2026-07-11T19:49:55.175860,analytics,performance,low
e12fb42d-9468-4540-bbe5-a6af407ce9e9,c20d363d-22fa-409c-85ad-62c0b813f1f5,2026-07-07T02:59:00,2026-07-07T20:01:09.381093,analytics,account,low
03ca7589-9d73-4e3d-9544-293ea73158af,816cf96c-29dc-40a7-bf50-f671fa7378c0,2026-07-05T10:20:00,2026-07-05T13:09:00.798364,payments,bug,critical
12490cfe-aa63-4033-8033-1b67446b50e1,b6d69206-3642-472b-a5b8-0139af17950c,2026-08-19T03:07:00,2026-08-20T00:48:02.941214,payments,bug,medium
f3596c69-95a6-4901-9ecf-f33e1276939b,0071d4b4-5188-4632-b06a-e234723af391,2026-07-27T07:54:00,2026-07-27T16:31:11.274662,payments,account,high
7073e2b7-e7b0-42d2-9f4b-5a6799813b42,bd2baa61-d95c-4165-bdc9-d31bd2dd6fcf,2026-07-30T04:30:00,2026-07-30T22:19:42.048223,payments,configuration,medium
baabce13-6ebc-4705-9b3b-6a7a81958021,693bae56-4f37-49cc-8107-ba4fabcea331,2026-08-17T10:41:00,2026-08-17T21:50:43.979239,payments,performance,high
80a56e5a-6a23-4593-bc08-e777417da160,17cdd712-cfc2-413f-93b6-81bb9a8c3fa5,2026-08-20T16:10:00,2026-08-20T19:07:11.426845,payments,performance,critical
3e166b36-61b0-40d5-8e40-2b179218b8fe,3283769f-976a-464e-802a-289407d5303c,2026-08-01T08:23:00,2026-08-01T17:57:13.682131,messaging,account,high
76bd440d-eb95-4caf-b6ca-3e989f126b61,d9e76bab-90ae-4b47-9893-54d23a90bcc7,2026-08-07T03:51:00,2026-08-07T07:32:34.607347,payments,configuration,critical
0ea0cb8c-f499-4a4d-82bb-732128a4c7b3,3e92d013-a438-4360-aad1-db9a9e1a3605,2026-08-18T23:07:00,2026-08-19T08:43:31.813292,messaging,billing,medium
4e6e1710-b840-41c0-a4cc-1407501e36fc,4c1c179c-c9e5-4b81-9634-d59e5feed436,2026-07-14T03:20:00,2026-07-14T07:44:12.090836,messaging,bug,critical
4bdfdd10-f0f0-4d95-a7dc-9ba6b0795bbe,da5d6c88-f27e-4def-b4fc-0fb55ee3448c,2026-08-20T17:24:00,2026-08-21T09:42:28.461402,payments,performance,medium
e589cf03-ebef-4c94-9578-3405f4a6e2a7,e8b5eeba-53a2-415f-aa23-389a989e6261,2026-07-31T01:28:00,2026-07-31T06:12:22.963100,analytics,performance,high
921a0094-dcfa-492b-87fa-9d55b6b091cd,09ba84c6-0715-43b4-96cc-f4800748c7be,2026-07-18T08:06:00,2026-07-18T11:37:15.656743,analytics,configuration,critical
56cc075b-57bb-4d5c-abd0-83303e5174c0,abf69acf-4678-479f-a172-c63931c0aa32,2026-08-24T21:06:00,2026-08-25T12:45:20.906691,analytics,bug,medium
561a54a4-635f-432c-bfda-69bf43eb6cbc,d779f96b-cf54-4090-a212-230412a86ffa,2026-08-23T11:35:00,2026-08-24T17:09:50.286695,payments,performance,medium
fa8c5ee4-9996-4849-bee4-85f2a20875d9,6a457a92-81aa-4b0e-a8ed-c79966bbf9ad,2026-07-31T07:22:00,2026-08-01T00:36:45.301770,identity,bug,medium
b250c4c1-33da-446c-b186-a415b8c4b024,25dbbccb-2677-44c0-8052-bd1a6939c5d4,2026-07-11T16:16:00,2026-07-12T03:01:34.504982,messaging,billing,medium
0fc1c900-ddf7-42e5-9aee-f3c0eb070bec,f305c08d-06d3-4669-996f-887ff24cb669,2026-07-22T18:49:00,2026-07-22T21:42:55.504977,identity,configuration,critical
6ccf86bd-b6a6-418e-80e2-07d2b571e0be,991b3987-b83c-422e-9993-05f454024f08,2026-08-29T01:09:00,2026-08-29T08:01:37.764998,identity,configuration,high
a456985a-bc9f-4e48-af3a-ee88a07d0e28,42289e9d-e17a-4f67-945f-419b49436d26,2026-08-15T06:19:00,2026-08-15T10:06:05.592869,messaging,bug,critical
9d7b583e-1adc-4154-b19f-04fd71516d57,b9081d51-1bcb-45ab-8085-68b4ab560bba,2026-07-30T03:33:00,2026-07-30T10:51:41.188913,payments,configuration,high
0c5cb4be-523f-4b50-89c0-f3a59d53eb0b,c6e57041-6ccd-4bbe-9d78-e9d9ca749ef0,2026-08-21T04:51:00,2026-08-22T05:29:56.692180,payments,billing,low
3ce8951b-90e7-44df-9e4b-993b5c519fb4,958b1da1-4460-4c94-93ec-2c012ca12741,2026-08-23T03:50:00,2026-08-23T12:11:15.485014,messaging,configuration,medium
2ffe9ebf-b2ab-4736-b949-9e1c2f08f402,21d92da4-6755-4c19-ad61-85907a1d9ae4,2026-07-21T22:29:00,2026-07-22T10:28:29.824038,messaging,account,medium
1e1d9a93-86a9-4b88-8648-2225dab5ac00,56347a3c-0266-479a-a911-71149449beca,2026-08-29T14:00:00,2026-08-29T18:23:58.289286,identity,configuration,critical
bd26864a-4192-418a-adf1-0a4d9b464300,f5f661bd-2e93-4bdb-b4fb-dbf63c76dde2,2026-08-28T09:48:00,2026-08-29T00:35:35.760639,messaging,performance,medium
c13864af-ee6f-4147-bfa9-66896bb0a69b,c5510865-5b4b-4441-89cb-50caacd174c3,2026-08-02T01:20:00,2026-08-02T05:01:37.888704,payments,billing,critical
b0a28a61-0c41-4609-9c63-01e087273773,e63b0273-3f1e-467f-b66a-51e35dc47938,2026-08-19T08:18:00,2026-08-20T08:24:11.638385,analytics,account,low
4786cc69-a6f6-4fff-85d6-d67d24b40e7d,da84a5e3-86ee-4a91-9224-21889c024e0c,2026-07-07T18:22:00,2026-07-07T20:16:44.908529,analytics,bug,critical
c0fe0ba6-9760-4974-aa93-71d4a7596dab,72e7491f-0e12-4103-acd1-e560003428c7,2026-08-27T09:47:00,2026-08-27T20:46:50.840061,payments,bug,medium
3897f60c-1b4f-4062-b0a0-bc77412391b7,79f76607-a07d-458d-a192-895b254e4718,2026-08-16T00:47:00,2026-08-16T20:54:15.723285,messaging,configuration,low
b256700a-5375-4c84-8caa-345accf46641,d9ce53d0-0a1e-4fc3-b7d4-cdc769f3d218,2026-08-30T16:32:00,2026-08-31T01:39:08.480733,messaging,performance,low
9208dbbe-22b8-46b0-a30a-58d0b27089ee,131dc651-16a7-4e8f-9d1c-50fe51896b84,2026-08-20T05:05:00,2026-08-20T23:36:46.263515,messaging,bug,low
c559ffd8-2efe-4e18-95f2-2db74b443ca3,0203c313-c461-4527-ae93-cb02c5430034,2026-07-26T00:10:00,2026-07-26T04:05:06.611149,identity,bug,critical
cb714523-14b3-4f13-9d6b-6a76ecbaa82a,40256282-0617-4b48-910a-d7b0ef42f882,2026-07-17T07:36:00,2026-07-17T16:29:29.853556,analytics,bug,medium
bf7c79ef-c5c1-492d-9008-7fcb8fb39793,fcee4503-a388-4795-943e-a661fb26bf4f,2026-08-26T09:55:00,2026-08-26T20:16:34.166364,identity,configuration,high
0c999dfe-4f2c-4a9e-a722-5469e51f7cfa,b19749fd-2ee9-48d0-b012-03832083bc33,2026-07-08T04:37:00,2026-07-08T07:48:42.023570,identity,performance,critical
e1475488-9f53-471a-84d7-b76ceba3fef9,d4c08d4c-c728-4dd9-9890-7ec69e488a61,2026-07-21T13:23:00,2026-07-22T00:03:58.832752,identity,bug,low
14fe6552-ebf4-4587-a599-f77dc204ff07,4f21868f-ddf0-4e5c-8a69-6d12091fc345,2026-08-04T12:30:00,2026-08-04T14:10:06.041343,messaging,account,critical
a69c501f-4424-4633-a010-3a9dd2757516,4ba46789-1cf7-47a9-8422-8ac4570102e9,2026-07-01T20:38:00,2026-07-02T00:40:09.561781,payments,bug,critical
35d65c7f-b3e4-4cc0-9b71-47027ce50d3d,f2d9f02e-879a-4eb7-9fa4-1b6c408a0401,2026-08-28T16:49:00,2026-08-29T17:55:22.470547,identity,account,low
a85e09f9-767a-4c88-9c70-f561ee5da7c5,ada356c7-e1be-462d-aef7-549b72a914c3,2026-07-04T20:57:00,2026-07-04T23:15:47.826569,payments,billing,critical
ec8dbc7f-0815-4f29-8ca9-b0bc80b68015,e63512ca-90c4-4ad6-8895-a13cd310903b,2026-07-07T18:24:00,2026-07-08T06:37:42.171809,identity,account,low
5b17d47a-296c-40c3-9bcd-90acf72cea76,e56339ab-435b-412c-9271-719c86e453e3,2026-07-29T15:00:00,2026-07-30T06:01:37.393097,analytics,billing,medium
6215bfab-128d-4cb4-997a-3035920fd68a,4b33ccb6-88e5-41a0-bd72-b27db24a72b1,2026-08-06T06:05:00,2026-08-06T18:51:02.994224,analytics,configuration,medium
1a3da7fa-611d-420f-abc5-6c2493bf8680,bb85cfd6-9e64-4bda-b6cb-3a3a522c157a,2026-08-21T13:57:00,2026-08-21T21:01:14.770966,messaging,account,high
f47a9acb-6378-493d-a512-bb2d317c2b8c,d430b441-7185-45bb-ad77-e2909a457e67,2026-07-13T17:43:00,2026-07-13T22:08:46.457240,analytics,account,high
71f0e236-e47c-4190-9600-fb0242d76384,39f3b6fd-f283-413f-bd17-7c51f2d213cb,2026-08-09T18:50:00,2026-08-10T10:44:51.947648,payments,bug,high
fa4c54b6-9379-4e3e-8fdc-bb4db6dad6b2,51b595fa-4ecb-4794-8216-544452a0c09f,2026-08-25T21:00:00,2026-08-26T17:24:51.166992,messaging,configuration,low
8e51cfe3-199f-4244-8e4c-ba4b519d0188,82868949-089c-4896-9d4f-8c97d9cc8a98,2026-08-11T00:14:00,2026-08-11T08:39:27.486479,messaging,billing,high
d2f74f95-f666-4aea-b539-1dbe1dce32d5,2af4d403-becc-498c-92ac-00fd5241febe,2026-08-04T04:07:00,2026-08-04T05:52:25.496470,messaging,billing,critical
82cd41e6-deb0-4be4-8f2e-79945ed71c8b,0d1d797a-796e-4d88-b9cf-afaae74c451f,2026-08-26T07:23:00,2026-08-26T17:51:36.063027,identity,billing,low
5a2c9821-c3e3-4292-a302-4c0efe567808,008864f1-b794-4949-9a58-30beab91ba98,2026-07-15T00:54:00,2026-07-15T03:21:00.124870,messaging,billing,critical
bde8c207-0444-4791-a62e-444b6ed8c58b,b6b736e4-c7c7-45dd-a344-fc7901098de7,2026-07-10T16:45:00,2026-07-11T00:18:28.392912,analytics,bug,high
d059a8d1-7e34-4cee-b1ab-d2c647cc4089,da86f8bf-0119-4aad-996b-912680bb6695,2026-07-25T13:18:00,2026-07-26T01:40:22.987573,analytics,billing,low
24275dab-385f-4aad-b60e-cce74bcb4e0c,54f2daee-e186-4b6c-aea0-793caa1a891c,2026-08-10T20:30:00,2026-08-11T07:06:47.300959,messaging,bug,low
5431dbfe-cf2b-4e10-843d-3da5cfb4dcfc,d6a5f3d7-ac53-4f0a-8e74-5272f560d713,2026-08-20T10:42:00,2026-08-20T21:36:35.083505,analytics,account,high
210fb148-244f-4e95-a15a-c7759649ca49,a188de87-046a-4a4a-9e51-d0445999dfb3,2026-07-02T02:57:00,2026-07-02T06:47:15.026341,identity,performance,critical
e51c360e-b7ce-4781-aabf-d6c54e673621,1740bcba-75e4-4f1e-ab0d-aa9f12dc852d,2026-08-20T22:19:00,2026-08-21T23:55:10.171522,payments,account,medium
45f1a0a8-2ba2-427b-96d4-11fe6ec8a905,4b0e5197-e92e-48c2-9217-6f3f299813f7,2026-07-16T10:16:00,2026-07-16T16:24:50.115758,payments,configuration,high
93ace5e8-fa0a-483c-b9ce-d41fe9b7db92,afe2ad54-be6b-4183-841d-79e08faeeac2,2026-07-14T06:47:00,2026-07-14T09:06:40.388213,analytics,billing,critical
f5c4e026-ba75-47d3-b172-12d50081795e,a419266e-8483-4d5a-9b30-ad021dde531b,2026-07-28T06:49:00,2026-07-28T12:49:48.952448,messaging,bug,high
3da14258-aefb-44c4-a84d-bda1895eb82f,5d7d7281-3d59-4e8c-8b96-728c87d179e8,2026-07-23T10:41:00,2026-07-23T22:10:39.622542,messaging,account,medium
49129625-0d39-4a4c-863b-4c1f03fa3318,94c4c498-520c-4530-a141-f11e848311d9,2026-07-13T07:58:00,2026-07-13T10:27:47.945925,identity,bug,critical
e0fc772c-d52a-4d24-82ed-8352dfb99d4c,ddc3fd88-02ca-4766-96fd-4eb2bad00a45,2026-08-26T10:49:00,2026-08-26T13:19:15.151216,messaging,configuration,critical
c290af42-780e-4744-9f61-0b9ea28dd264,00bec040-1d30-4e7e-902e-d31b84d0dbcf,2026-08-29T06:12:00,2026-08-29T22:05:10.472153,payments,configuration,high
fea1befe-1e69-401c-a141-3a8597e1ecdb,024aba04-481b-4265-b819-77409d351314,2026-07-19T06:46:00,2026-07-20T00:20:29.623718,messaging,configuration,medium
2381c1e4-e653-4012-947e-35d8671efb09,afbbda87-f19f-47b6-b69f-3a47e71928ba,2026-07-30T01:10:00,2026-07-30T11:04:38.285458,identity,performance,medium
ccfacf67-e489-43e1-87f3-7090f8e8dfb0,a938b3d7-c4e6-4f13-b279-ae7867abfd5d,2026-07-26T12:19:00,2026-07-27T14:05:37.951488,messaging,configuration,low
bf60da84-cfab-4f60-a14b-f722056bdef6,8418340d-7973-485b-8fd7-ce44b2c6b2af,2026-07-19T04:28:00,2026-07-20T06:37:14.698824,payments,account,low
242bab6c-8634-4452-8b82-35afc03dbb51,3b6f253e-4346-416e-94a3-75b603748d20,2026-08-12T00:25:00,2026-08-12T19:35:13.648964,payments,performance,high
9e910198-df07-4d4b-a82b-421a3461dc2c,9c18a939-96a0-4a3f-8de5-dc2f242f260c,2026-07-07T07:04:00,2026-07-07T20:40:00.116913,messaging,performance,medium
91b9b749-6485-49c7-bf9d-efa0fa668009,57b364b6-014f-47d0-b3b6-092d4e129c77,2026-07-23T00:42:00,2026-07-23T04:34:02.029043,identity,billing,critical
d50013c6-efe8-4a36-917e-48235956339c,8a6185b4-29e6-459a-9ea0-b34e88feb672,2026-07-07T17:34:00,2026-07-07T20:48:48.235408,messaging,account,critical
5f91356b-3720-4443-b356-03e47cdf18c1,4d14f16a-7086-40b4-8490-b69a9e72e2a2,2026-08-18T15:20:00,2026-08-19T14:33:58.715425,messaging,account,low
480ccdf9-3a85-41d0-9ce1-ce8034bc08c9,f8d0dc57-b67e-434c-beec-3efe8e67cb44,2026-08-02T17:24:00,2026-08-03T07:17:28.391046,analytics,bug,medium
698fdf6b-4fa9-47cf-bd59-94aa6276d91c,83f6a139-2482-44e6-a098-359bb7e18146,2026-08-02T07:31:00,2026-08-03T17:57:54.014883,payments,account,low
f010cfc2-51e8-495d-add1-8d275357858a,5abc4dd5-37f7-4e5a-86ee-f16158ab4d97,2026-08-28T17:05:00,2026-08-28T18:54:04.201157,messaging,configuration,critical
45899e4c-88e7-4c10-b64d-f108961f5dc3,5ddfc8c0-63c8-47c3-b07d-33b10945d181,2026-07-09T23:24:00,2026-07-10T10:44:57.633425,identity,billing,medium
769abd3a-bffa-417e-8d79-c5e7cb4112e6,f5d8a661-f7e1-4276-9cfd-7310e5d81d34,2026-08-05T14:26:00,2026-08-06T00:34:22.591144,messaging,account,medium
41cd2b71-f245-4c3d-8227-65669d515820,c300b4b0-a515-4cdf-a6da-778cfb83cd22,2026-07-03T05:39:00,2026-07-03T12:58:40.092342,messaging,bug,high
7979fcd6-de66-4ab0-806d-20c71c40b290,0a49f203-8e15-45c0-b63c-e9e12f144e99,2026-07-08T19:33:00,2026-07-09T02:02:42.441904,analytics,billing,high
44caba94-68d5-4bbb-8a5b-adb05b7e5d75,080e5414-99bc-4202-b00e-28e7091549ff,2026-08-11T10:41:00,2026-08-11T15:15:50.957767,payments,account,critical
dbe164b4-f5b8-4f37-a914-8f889c6078dd,a9eb5d35-66f2-4008-8dea-3a5b0ea63127,2026-07-09T21:15:00,2026-07-10T01:47:14.620993,messaging,performance,high
9b38ee34-11a0-47cf-af08-5767c488eb3a,f76366c6-ae8d-49e5-ae06-e238d1a4fa6d,2026-07-05T01:36:00,2026-07-05T10:47:01.533618,analytics,bug,high
1deed78f-4efe-4148-b162-c7172653090d,dab4a91d-bb93-4ab9-81ad-bd9446370031,2026-07-15T23:02:00,2026-07-16T11:39:22.524520,payments,account,medium
071338a6-8bd1-41a7-8107-a8d81787fb1b,92faa303-9e73-4e3e-be19-d161647b413a,2026-07-31T03:03:00,2026-07-31T18:37:23.050055,messaging,performance,medium
c28d6a36-da25-4bb7-b6cf-96c7e17b16fd,fc3cb00b-3dc6-4c2e-9c12-38bc9c3d5a87,2026-08-27T07:43:00,2026-08-27T12:33:10.121431,payments,billing,critical
5fd168aa-a767-4f28-8fd6-258ae3eeb806,d55981e8-2ec9-47f3-a090-9cfa390fc1a8,2026-08-25T21:32:00,2026-08-26T02:19:58.967570,payments,performance,critical
15044cd3-726f-4a68-b981-72be61a4f395,dfe9778b-695a-4288-86dc-f87f021844b3,2026-07-20T13:13:00,2026-07-21T08:36:32.144257,payments,configuration,low
a8fe9f5c-6738-450c-aae0-04c7be1758dd,8835c90d-c7d3-44dc-9072-6da2be905e02,2026-08-18T20:51:00,2026-08-19T06:53:16.330424,payments,configuration,high
b1a2ecca-bcb7-4438-b1e4-781582956442,016b01ff-ea3e-4c09-a4d1-f9cc25188870,2026-07-11T08:56:00,2026-07-11T17:42:32.759883,identity,performance,high
f6968db0-1b28-45b8-ad67-0ccbcaa6e22c,db445816-973e-4aa5-9b75-e26a80bd29ca,2026-08-25T15:25:00,2026-08-26T06:40:45.516506,messaging,account,low
6b220cd0-19e5-472f-a44a-84a614d8190f,6b2cf976-d5a8-4f47-9a85-c1f4c90d95b8,2026-08-11T16:12:00,2026-08-13T06:10:34.919931,payments,configuration,low
0191693c-9527-4bcb-bf31-9df9c1b03da2,701ade24-0a16-4c26-811d-71e1eb575c01,2026-07-29T12:09:00,2026-07-29T17:05:08.128434,analytics,billing,high
41c338dc-288d-4c57-b02c-58cbead98335,9a0ffcc0-6acb-43a9-8b66-6a2382d4633a,2026-08-03T23:29:00,2026-08-04T04:26:30.568225,payments,account,critical
4fdee848-764e-4bea-aaea-66d471f3f8b0,22656058-0281-47fd-b160-81668a36836d,2026-07-13T13:10:00,2026-07-14T01:00:24.153318,messaging,performance,medium
8aa403fb-3186-49b3-9fe6-c0d8941a7e0e,e252dbc2-0789-46e0-8061-f37cccc00ade,2026-08-18T21:55:00,2026-08-19T19:17:34.563957,payments,account,medium
7796bd40-3f11-4095-9500-a2faad9a33b9,59cb8689-4c0c-4e5c-89ab-e8a3d95aeacc,2026-07-13T18:28:00,2026-07-13T21:49:29.627771,payments,configuration,critical
9a67e4c7-9244-4276-98d0-b9248afd608e,521479f0-cde9-4c69-a2d2-755210df24a9,2026-08-02T16:19:00,2026-08-03T00:39:29.550839,analytics,performance,medium
9912e8e8-4e73-47be-aee5-1e1c7408b8ee,c67c5865-2199-4244-8aeb-8a78b61afb8d,2026-08-04T22:44:00,2026-08-05T01:28:48.808701,messaging,performance,critical
158f5527-0d9d-4c21-a9b0-d59d02d534e8,3bf4672e-e833-4460-841c-d895d8502e06,2026-08-10T09:36:00,2026-08-11T04:46:37.777391,messaging,billing,low
dcf418c7-b7d3-414a-ac30-4a8b4f86a248,b6595193-cf62-436e-b5e0-33619e24828b,2026-07-21T01:45:00,2026-07-21T07:32:55.490399,identity,bug,high
3c113061-e89d-4e56-9986-62de19c1a3f7,42cdb971-51c4-44b6-9f4c-3e149ac83cfd,2026-07-27T06:36:00,2026-07-27T09:44:57.042793,payments,performance,critical
ff184dcd-1ffd-4e75-a5b2-25295599f546,b28cfccf-c4ef-49b1-85b9-30a24ca3bf31,2026-07-11T07:18:00,2026-07-11T15:38:10.849319,analytics,configuration,high
7be86ab3-8776-43e2-9fca-98a1ed38dbaf,caf60ba3-f211-497f-9391-d152dec99658,2026-07-04T18:53:00,2026-07-05T12:45:38.311444,messaging,account,medium
32569d9f-2839-4d46-b549-4c0211a2755c,d6b69dda-aaa6-4b8f-92d0-52b9ebd444dd,2026-07-10T07:43:00,2026-07-11T00:48:42.655815,payments,configuration,low
2028989c-57b4-4c5a-aa14-b4898686452a,90e49c89-5b7e-4c6e-98d3-04e06635ddb2,2026-08-01T17:28:00,2026-08-02T16:25:40.930912,analytics,performance,low
cb81f130-2c75-45eb-a180-befeaabfd345,dc4bad77-03c1-4294-9009-f18ea1b485d6,2026-07-22T13:36:00,2026-07-23T00:29:18.202453,payments,account,high
101a650a-5e77-4c20-bb24-e408b5636107,d19f5f3d-48a8-4107-aea8-91ad529da9b0,2026-08-25T13:08:00,2026-08-26T04:33:05.490191,messaging,billing,medium
e7236051-f802-41ba-bf18-52e52cd2b5c2,217c6975-6f31-476f-9e7c-1dbcfd90a7c7,2026-07-19T20:04:00,2026-07-20T04:19:29.686964,analytics,account,high
f6a8d69c-8aff-43f1-b143-6ed0d804b98f,7da9cdab-f4f5-4cd1-882b-62bf48f6cc8d,2026-08-24T07:51:00,2026-08-24T19:12:59.035341,payments,configuration,high
aee83646-a481-4d08-a2c9-d5735515f2ae,04cbbfac-3f5c-4f74-adae-95238c1df274,2026-07-25T08:01:00,2026-07-25T12:16:22.702088,analytics,billing,critical
dadebb86-484f-49e5-b915-c48a5d42fcc9,46bb8dc0-695c-41a3-b5e7-1b57916e2ac7,2026-07-26T05:49:00,2026-07-26T13:34:17.716756,payments,billing,medium
ce5b5727-83e6-47e7-a17f-2d8b70ec6526,1a53e0a8-66ea-4e97-9d99-8adfb614586b,2026-07-30T07:37:00,2026-07-30T09:32:35.453637,payments,performance,critical
520e4bef-43d8-4bba-b047-5112b3aa07db,adaeaf55-745b-4d8c-8042-dfc49fea6343,2026-08-27T13:30:00,2026-08-27T16:21:21.510604,identity,performance,critical
